model,seed,week,shipping,surcharge,holding,in_transit,stockout,couple,demurrage,rework,briefing,audit,air,inspect,dual_source,total
deepseek-deepseek-v4-pro,100,22,122.78,0.0,27.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.78
deepseek-deepseek-v4-pro,100,23,61.39,0.0,40.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.39
deepseek-deepseek-v4-pro,100,24,0.0,0.0,57.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,142.0
deepseek-deepseek-v4-pro,100,25,0.0,0.0,31.0,45.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
deepseek-deepseek-v4-pro,100,26,0.0,0.0,56.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,86.0
deepseek-deepseek-v4-pro,108,1,54.74,0.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.74
deepseek-deepseek-v4-pro,108,2,78.62,0.0,41.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.62
deepseek-deepseek-v4-pro,108,3,47.34,0.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.34
deepseek-deepseek-v4-pro,108,4,38.52,0.0,21.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.52
deepseek-deepseek-v4-pro,108,5,34.67,0.0,12.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.67
deepseek-deepseek-v4-pro,108,6,48.15,0.0,0.0,63.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,186.15
deepseek-deepseek-v4-pro,108,7,132.78,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,210.78
deepseek-deepseek-v4-pro,108,8,4.86,0.0,0.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,191.86
deepseek-deepseek-v4-pro,108,9,93.22,0.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,173.22
deepseek-deepseek-v4-pro,108,10,93.22,0.0,0.0,98.0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,40.0,4.0,395.22
deepseek-deepseek-v4-pro,108,11,124.82,0.0,0.0,128.0,40.0,0.0,76.0,0.0,0.0,0.0,300.0,0.0,4.0,672.82
deepseek-deepseek-v4-pro,108,12,78.25,0.0,0.0,158.0,220.0,0.0,136.0,0.0,0.0,0.0,300.0,0.0,4.0,896.25
deepseek-deepseek-v4-pro,108,13,52.17,0.0,0.0,178.0,100.0,0.0,196.0,0.0,0.0,0.0,300.0,0.0,4.0,830.17
deepseek-deepseek-v4-pro,108,14,0.0,0.0,0.0,178.0,240.0,0.0,196.0,0.0,0.0,0.0,300.0,0.0,4.0,918.0
deepseek-deepseek-v4-pro,108,15,0.0,0.0,0.0,178.0,100.0,0.0,316.0,0.0,0.0,0.0,300.0,0.0,4.0,898.0
deepseek-deepseek-v4-pro,108,16,93.98,40.0,0.0,198.0,80.0,0.0,316.0,0.0,0.0,0.0,300.0,0.0,4.0,1031.98
deepseek-deepseek-v4-pro,108,17,0.0,0.0,1.0,198.0,0.0,0.0,316.0,0.0,0.0,0.0,300.0,0.0,4.0,819.0
deepseek-deepseek-v4-pro,108,18,0.0,0.0,154.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,498.0
deepseek-deepseek-v4-pro,108,19,69.32,0.0,155.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,268.32
deepseek-deepseek-v4-pro,108,20,63.48,0.0,156.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,263.48
deepseek-deepseek-v4-pro,108,21,63.48,0.0,132.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,259.48
deepseek-deepseek-v4-pro,108,22,0.0,0.0,115.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,219.0
deepseek-deepseek-v4-pro,108,23,0.0,0.0,95.0,60.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,239.0
deepseek-deepseek-v4-pro,108,24,0.0,0.0,80.0,60.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,4.0,264.0
deepseek-deepseek-v4-pro,108,25,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,122.0
deepseek-deepseek-v4-pro,108,26,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93.0
deepseek-deepseek-v4-pro,112,1,36.75,0.0,59.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.75
deepseek-deepseek-v4-pro,112,2,77.43,0.0,41.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.43
deepseek-deepseek-v4-pro,112,3,52.5,0.0,26.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.5
deepseek-deepseek-v4-pro,112,4,26.25,0.0,36.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.25
deepseek-deepseek-v4-pro,112,5,19.69,0.0,72.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.69
deepseek-deepseek-v4-pro,112,6,31.5,0.0,87.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,181.5
deepseek-deepseek-v4-pro,112,7,0.0,0.0,85.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.0
deepseek-deepseek-v4-pro,112,8,34.12,0.0,78.0,50.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,406.12
deepseek-deepseek-v4-pro,112,9,156.56,0.0,73.0,56.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,319.56
deepseek-deepseek-v4-pro,112,10,56.05,0.0,43.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,199.05
deepseek-deepseek-v4-pro,112,11,30.03,0.0,48.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,177.03
deepseek-deepseek-v4-pro,112,12,31.23,0.0,32.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,188.23
deepseek-deepseek-v4-pro,112,13,0.0,0.0,83.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,138.0
deepseek-deepseek-v4-pro,112,14,0.0,0.0,93.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.0
deepseek-deepseek-v4-pro,112,15,44.44,0.0,100.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,185.44
deepseek-deepseek-v4-pro,112,16,36.04,0.0,76.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,183.04
deepseek-deepseek-v4-pro,112,17,36.04,0.0,62.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,199.04
deepseek-deepseek-v4-pro,112,18,24.02,0.0,83.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.02
deepseek-deepseek-v4-pro,112,19,24.02,0.0,87.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,185.02
deepseek-deepseek-v4-pro,112,20,52.61,0.0,91.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,206.61
deepseek-deepseek-v4-pro,112,21,80.3,0.0,82.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,234.3
deepseek-deepseek-v4-pro,112,22,44.3,0.0,75.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,187.3
deepseek-deepseek-v4-pro,112,23,0.0,0.0,63.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0
deepseek-deepseek-v4-pro,112,24,0.0,0.0,64.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0
deepseek-deepseek-v4-pro,112,25,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0
deepseek-deepseek-v4-pro,112,26,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0
deepseek-deepseek-v4-pro,119,1,149.98,0.0,61.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.98
deepseek-deepseek-v4-pro,119,2,0.0,0.0,46.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
deepseek-deepseek-v4-pro,119,3,107.97,0.0,29.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.97
deepseek-deepseek-v4-pro,119,4,86.37,0.0,39.0,72.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.37
deepseek-deepseek-v4-pro,119,5,105.57,0.0,19.0,94.0,0.0,1080.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,1353.57
deepseek-deepseek-v4-pro,119,6,364.67,80.0,19.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,911.67
deepseek-deepseek-v4-pro,119,7,0.0,64.0,20.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,40.0,4.0,572.0
deepseek-deepseek-v4-pro,119,8,291.74,0.0,17.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,796.74
deepseek-deepseek-v4-pro,119,9,0.0,0.0,42.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,190.0
deepseek-deepseek-v4-pro,119,10,0.0,0.0,82.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.0
deepseek-deepseek-v4-pro,119,11,0.0,0.0,105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.0
deepseek-deepseek-v4-pro,119,12,364.67,0.0,91.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,549.67
deepseek-deepseek-v4-pro,119,13,0.0,0.0,114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168.0
deepseek-deepseek-v4-pro,119,14,268.19,0.0,94.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,456.19
deepseek-deepseek-v4-pro,119,15,0.0,0.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,164.0
deepseek-deepseek-v4-pro,119,16,335.24,0.0,58.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,577.24
deepseek-deepseek-v4-pro,119,17,0.0,0.0,83.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,177.0
deepseek-deepseek-v4-pro,119,18,268.19,0.0,59.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,461.19
deepseek-deepseek-v4-pro,119,19,0.0,0.0,74.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168.0
deepseek-deepseek-v4-pro,119,20,159.78,0.0,56.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,349.78
deepseek-deepseek-v4-pro,119,21,0.0,0.0,81.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,165.0
deepseek-deepseek-v4-pro,119,22,0.0,0.0,64.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,148.0
deepseek-deepseek-v4-pro,119,23,0.0,0.0,35.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,199.0
deepseek-deepseek-v4-pro,119,24,0.0,0.0,9.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,173.0
deepseek-deepseek-v4-pro,119,25,0.0,0.0,5.0,80.0,0.0,0.0,160.0,0.0,0.0,0.0,300.0,0.0,4.0,549.0
deepseek-deepseek-v4-pro,119,26,0.0,0.0,0.0,80.0,400.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,4.0,644.0
deepseek-deepseek-v4-pro,135,1,40.42,0.0,61.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.42
deepseek-deepseek-v4-pro,135,2,64.1,0.0,43.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.1
deepseek-deepseek-v4-pro,135,3,53.14,0.0,18.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.14
deepseek-deepseek-v4-pro,135,4,38.52,0.0,19.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.52
deepseek-deepseek-v4-pro,135,5,10.97,0.0,12.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97
deepseek-deepseek-v4-pro,135,6,12.82,0.0,0.0,76.0,120.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,248.82
deepseek-deepseek-v4-pro,135,7,53.76,0.0,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,457.76
deepseek-deepseek-v4-pro,135,8,31.09,0.0,40.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.09
deepseek-deepseek-v4-pro,135,9,33.8,0.0,24.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118.8
deepseek-deepseek-v4-pro,135,10,20.03,0.0,7.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,4.0,262.03
deepseek-deepseek-v4-pro,135,11,28.32,0.0,14.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,108.32
deepseek-deepseek-v4-pro,135,12,21.49,0.0,12.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,4.0,331.49
deepseek-deepseek-v4-pro,135,13,20.96,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,4.0,274.96
deepseek-deepseek-v4-pro,135,14,9.22,0.0,33.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,107.22
deepseek-deepseek-v4-pro,135,15,66.77,0.0,39.0,56.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,190.77
deepseek-deepseek-v4-pro,135,16,66.77,0.0,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.77
deepseek-deepseek-v4-pro,135,17,66.77,0.0,39.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,169.77
deepseek-deepseek-v4-pro,135,18,66.77,0.0,36.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,166.77
deepseek-deepseek-v4-pro,135,19,66.77,0.0,41.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,171.77
deepseek-deepseek-v4-pro,135,20,62.77,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,158.77
deepseek-deepseek-v4-pro,135,21,55.8,0.0,39.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,152.8
deepseek-deepseek-v4-pro,135,22,59.28,0.0,45.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,159.28
deepseek-deepseek-v4-pro,135,23,41.85,0.0,25.0,63.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,169.85
deepseek-deepseek-v4-pro,135,24,59.28,0.0,15.0,80.0,0.0,0.0,68.0,0.0,0.0,0.0,150.0,0.0,4.0,376.28
deepseek-deepseek-v4-pro,135,25,0.0,0.0,4.0,80.0,0.0,0.0,102.0,0.0,0.0,0.0,225.0,0.0,4.0,415.0
deepseek-deepseek-v4-pro,135,26,0.0,0.0,0.0,80.0,260.0,0.0,126.0,0.0,0.0,0.0,255.0,0.0,4.0,725.0
deepseek-deepseek-v4-pro,143,1,21.21,0.0,65.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.21
deepseek-deepseek-v4-pro,143,2,10.6,0.0,43.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6
deepseek-deepseek-v4-pro,143,3,160.59,0.0,24.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,249.59
deepseek-deepseek-v4-pro,143,4,80.3,0.0,29.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,180.3
deepseek-deepseek-v4-pro,143,5,80.3,0.0,14.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,178.3
deepseek-deepseek-v4-pro,143,6,80.3,0.0,40.0,60.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,199.3
deepseek-deepseek-v4-pro,143,7,30.3,0.0,42.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.3
deepseek-deepseek-v4-pro,143,8,19.69,0.0,40.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,156.69
deepseek-deepseek-v4-pro,143,9,36.36,0.0,39.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.36
deepseek-deepseek-v4-pro,143,10,0.0,0.0,15.0,57.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,4.0,156.0
deepseek-deepseek-v4-pro,143,11,33.29,0.0,0.0,70.0,120.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,4.0,293.29
deepseek-deepseek-v4-pro,143,12,46.09,0.0,2.0,88.0,0.0,0.0,114.0,0.0,0.0,0.0,300.0,0.0,4.0,554.09
deepseek-deepseek-v4-pro,143,13,51.21,0.0,0.0,108.0,380.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,4.0,657.21
deepseek-deepseek-v4-pro,143,14,46.09,0.0,0.0,126.0,60.0,120.0,140.0,0.0,0.0,0.0,300.0,0.0,4.0,796.09
deepseek-deepseek-v4-pro,143,15,73.45,0.0,0.0,142.0,0.0,240.0,176.0,0.0,0.0,0.0,300.0,0.0,4.0,935.45
deepseek-deepseek-v4-pro,143,16,47.1,0.0,5.0,158.0,0.0,0.0,176.0,0.0,0.0,0.0,300.0,0.0,4.0,690.1
deepseek-deepseek-v4-pro,143,17,14.62,0.0,0.0,168.0,380.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,4.0,782.62
deepseek-deepseek-v4-pro,143,18,0.0,0.0,121.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,467.0
deepseek-deepseek-v4-pro,143,19,16.09,0.0,121.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,178.09
deepseek-deepseek-v4-pro,143,20,24.86,0.0,133.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,189.86
deepseek-deepseek-v4-pro,143,21,16.09,0.0,115.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,174.09
deepseek-deepseek-v4-pro,143,22,16.46,0.0,110.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,164.46
deepseek-deepseek-v4-pro,143,23,0.0,0.0,106.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.0
deepseek-deepseek-v4-pro,143,24,0.0,0.0,91.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,101.0
deepseek-deepseek-v4-pro,143,25,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0
deepseek-deepseek-v4-pro,143,26,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0
deepseek-deepseek-v4-pro,145,1,115.88,0.0,58.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.88
deepseek-deepseek-v4-pro,145,2,64.04,0.0,26.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.04
deepseek-deepseek-v4-pro,145,3,101.63,0.0,0.0,108.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.63
deepseek-deepseek-v4-pro,145,4,79.25,0.0,12.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.25
deepseek-deepseek-v4-pro,145,5,100.32,0.0,8.0,100.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,0.0,263.32
deepseek-deepseek-v4-pro,145,6,148.46,0.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,40.0,4.0,622.46
deepseek-deepseek-v4-pro,145,7,148.46,0.0,44.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,289.46
deepseek-deepseek-v4-pro,145,8,98.98,0.0,57.0,80.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,254.98
deepseek-deepseek-v4-pro,145,9,123.72,0.0,66.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,268.72
deepseek-deepseek-v4-pro,145,10,98.98,0.0,77.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,284.98
deepseek-deepseek-v4-pro,145,11,95.7,0.0,78.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,242.7
deepseek-deepseek-v4-pro,145,12,95.7,0.0,59.0,85.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,293.7
deepseek-deepseek-v4-pro,145,13,95.7,0.0,38.0,105.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,332.7
deepseek-deepseek-v4-pro,145,14,95.7,0.0,22.0,125.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,40.0,4.0,416.7
deepseek-deepseek-v4-pro,145,15,95.7,0.0,22.0,145.0,0.0,0.0,170.0,0.0,0.0,0.0,300.0,40.0,4.0,776.7
deepseek-deepseek-v4-pro,145,16,96.58,0.0,5.0,165.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,4.0,480.58
deepseek-deepseek-v4-pro,145,17,99.93,0.0,128.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,40.0,4.0,631.93
deepseek-deepseek-v4-pro,145,18,106.41,0.0,128.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,338.41
deepseek-deepseek-v4-pro,145,19,105.92,0.0,127.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,336.92
deepseek-deepseek-v4-pro,145,20,0.0,0.0,130.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,214.0
deepseek-deepseek-v4-pro,145,21,0.0,0.0,132.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,171.0
deepseek-deepseek-v4-pro,145,22,0.0,0.0,136.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,40.0,4.0,195.0
deepseek-deepseek-v4-pro,145,23,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,120.0
deepseek-deepseek-v4-pro,145,24,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,141.0
deepseek-deepseek-v4-pro,145,25,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,118.0
deepseek-deepseek-v4-pro,145,26,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0
deepseek-deepseek-v4-pro,148,1,116.19,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.19
deepseek-deepseek-v4-pro,148,2,69.08,0.0,52.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.08
deepseek-deepseek-v4-pro,148,3,82.08,0.0,41.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.08
deepseek-deepseek-v4-pro,148,4,60.35,0.0,68.0,95.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,248.35
deepseek-deepseek-v4-pro,148,5,53.11,0.0,79.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.11
deepseek-deepseek-v4-pro,148,6,0.0,0.0,90.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
deepseek-deepseek-v4-pro,148,7,294.84,0.0,99.0,82.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,500.84
deepseek-deepseek-v4-pro,148,8,196.56,0.0,102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.56
deepseek-deepseek-v4-pro,148,9,147.42,0.0,81.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.42
deepseek-deepseek-v4-pro,148,10,176.32,0.0,119.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.32
deepseek-deepseek-v4-pro,148,11,117.54,0.0,141.0,80.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,368.54
deepseek-deepseek-v4-pro,148,12,117.54,0.0,147.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.54
deepseek-deepseek-v4-pro,148,13,176.32,0.0,153.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.32
deepseek-deepseek-v4-pro,148,14,117.54,0.0,155.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.54
deepseek-deepseek-v4-pro,148,15,155.22,0.0,136.0,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,421.22
deepseek-deepseek-v4-pro,148,16,0.0,0.0,114.0,90.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0
deepseek-deepseek-v4-pro,148,17,0.0,0.0,92.0,90.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0
deepseek-deepseek-v4-pro,148,18,0.0,0.0,75.0,90.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0
deepseek-deepseek-v4-pro,148,19,0.0,0.0,59.0,90.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0
deepseek-deepseek-v4-pro,148,20,113.9,0.0,44.0,110.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,447.9
deepseek-deepseek-v4-pro,148,21,0.0,0.0,26.0,110.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0
deepseek-deepseek-v4-pro,148,22,0.0,0.0,9.0,110.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0
